;;;;;;;;;Total;Total;Total;Total;Total;Short;Short;Short;Medium;Medium;Medium;Long;Long;Long;;;;;;;;;;;#NAME?
Rk;Player;Nation;Pos;Squad;Comp;Age;Born;90s;Cmp;Att;Cmp%;TotDist;PrgDist;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Ast;xAG;xA;A-xAG;KP;01-mars;PPA;CrsPA;PrgP;Matches;-9999
 Rk; Player; Nation; Pos; Squad; Comp; Age; Born; 90s;Total Cmp;Total Att;Total Cmp%;Total TotDist;Total PrgDist;Short Cmp;Short Att;Short Cmp%;Medium Cmp;Medium Att;Medium Cmp%;Long Cmp;Long Att;Long Cmp%; Ast; xAG; xA; A-xAG; KP; 44986; PPA; CrsPA; PrgP; Matches;#NAME?
2485;Ramón Terrats;es ESP;MF;Villarreal;es La Liga;22-160;2000;3.4;41.5;49.7;83.4;659.4;168.5;27.1;28.8;93.9;10.0;13.2;75.6;4.41;6.18;71.4;0.29;0.26;0.18;0.03;0.88;3.82;1.76;0.29;7.06;Matches;f36016a5
2486;Ramón Terrats;es ESP;MF;Girona;es La Liga;22-160;2000;2.4;32.1;40.0;80.2;506.7;120.8;18.3;20.0;91.7;9.58;12.9;74.2;3.33;4.17;80.0;0.00;0.00;0.00;0.00;0.42;2.08;0.42;0.00;2.50;Matches;f36016a5
2487;Martin Terrier;fr FRA;FWMF;Rennes;fr Ligue 1;26-023;1997;14.7;30.4;41.0;74.1;462.2;106.2;15.6;20.5;76.2;9.93;12.7;78.1;2.59;3.54;73.1;0.27;0.23;0.15;0.04;1.77;2.65;1.02;0.20;4.08;Matches;5148dcc5
2488;Aleksa Terzi?;rs SRB;DF;Fiorentina;it Serie A;23-222;1999;5.6;63.8;78.2;81.5;1173.4;370.2;26.8;28.9;92.6;27.9;33.8;82.5;7.68;12.0;64.2;0.00;0.20;0.18;-0.20;2.68;3.93;3.04;2.68;4.82;Matches;3ef0a2d7
2489;Tetê;br BRA;FW;Leicester City;eng Premier League;23-040;2000;5.0;20.2;30.4;66.4;295.6;57.2;11.8;15.8;74.7;5.40;8.60;62.8;1.60;2.00;80.0;0.00;0.02;0.04;-0.02;0.60;1.60;0.40;0.20;2.60;Matches;7120a04d
2490;Tetê;br BRA;FWMF;Lyon;fr Ligue 1;23-040;2000;12.3;30.7;40.6;75.8;460.7;103.7;16.5;19.0;86.8;11.2;14.6;76.7;1.46;3.98;36.7;0.16;0.11;0.19;0.06;0.81;2.03;1.46;0.24;4.23;Matches;7120a04d
2491;Kenny Tete;nl NED;DF;Fulham;eng Premier League;27-169;1995;19.6;39.4;54.1;72.8;618.9;250.9;20.9;24.4;85.8;15.1;20.9;72.4;2.55;5.31;48.1;0.20;0.07;0.07;0.13;0.87;2.35;0.87;0.66;3.32;Matches;77d7c96f
2492;Florian Thauvin;fr FRA;FW;Udinese;it Serie A;30-060;1993;2.2;19.5;35.9;54.4;391.8;120.9;8.64;11.8;73.1;7.73;11.8;65.4;3.18;10.0;31.8;0.00;0.23;0.14;-0.23;1.82;1.36;1.36;0.45;4.55;Matches;2b9fdeea
2493;Arthur Theate;be BEL;DF;Rennes;fr Ligue 1;22-306;2000;26.9;66.1;73.2;90.4;1338.9;450.7;18.1;19.4;93.5;39.1;41.6;93.8;7.84;10.2;77.0;0.00;0.02;0.03;-0.02;0.26;6.65;0.11;0.00;6.95;Matches;df8d6029
2494;Malick Thiaw;de GER;DF;Milan;it Serie A;21-231;2001;7.6;44.5;54.1;82.2;903.0;304.9;11.8;14.6;81.1;26.6;29.5;90.2;5.79;8.68;66.7;0.00;0.03;0.01;-0.03;0.26;2.76;0.26;0.00;2.89;Matches;ff5ea0bf
2495;Malick Thiaw;de GER;DF;Schalke 04;de Bundesliga;21-231;2001;3.0;36.0;41.0;87.8;755.3;230.0;8.33;10.0;83.3;24.0;26.3;91.1;3.67;4.67;78.6;0.00;0.00;0.00;0.00;0.00;1.33;0.00;0.00;1.00;Matches;ff5ea0bf
2496;Jan Thielmann;de GER;FW;Köln;de Bundesliga;20-305;2002;6.2;14.5;22.9;63.4;242.7;53.5;7.42;10.0;74.2;5.48;6.94;79.1;1.13;2.74;41.2;0.16;0.02;0.06;0.15;0.48;1.13;0.48;0.16;0.97;Matches;fd53759d
2497;Sada Thioub;sn SEN;FWMF;Angers;fr Ligue 1;27-299;1995;6.4;36.6;45.8;79.9;554.8;192.7;19.4;22.2;87.3;13.3;16.4;81.0;1.88;3.44;54.5;0.16;0.19;0.14;-0.03;1.41;4.69;1.56;0.63;6.09;Matches;f4bc42b1
2498;Luke Thomas;eng ENG;DF;Leicester City;eng Premier League;21-290;2001;7.7;47.3;59.4;79.6;735.5;311.0;26.2;29.6;88.6;18.2;22.1;82.4;2.60;4.68;55.6;0.00;0.08;0.05;-0.08;0.39;3.38;0.39;0.13;4.55;Matches;fc027d02
2499;Adrien Thomasson;fr FRA;MF;Strasbourg;fr Ligue 1;29-107;1993;10.4;41.3;50.4;81.9;645.9;152.5;20.6;24.1;85.3;15.5;18.4;84.3;2.79;3.94;70.7;0.19;0.18;0.18;0.01;1.63;2.40;1.25;0.19;3.94;Matches;c76b7567
2500;Adrien Thomasson;fr FRA;MFFW;Lens;fr Ligue 1;29-107;1993;6.6;33.5;43.2;77.5;492.3;121.2;18.6;22.9;81.5;11.7;13.8;84.6;1.67;2.73;61.1;0.30;0.14;0.08;0.17;1.06;4.39;1.06;0.30;4.55;Matches;c76b7567
2501;Morten Thorsby;no NOR;MF;Union Berlin;de Bundesliga;26-326;1996;6.9;14.2;21.0;67.6;196.2;69.9;8.84;11.2;79.2;4.20;6.81;61.7;0.43;1.16;37.5;0.14;0.06;0.04;0.09;0.72;1.59;0.29;0.00;1.74;Matches;d1b49282
2502;Kristian Thorstvedt;no NOR;MF;Sassuolo;it Serie A;24-014;1999;11.1;28.6;37.2;76.8;426.8;140.7;15.9;19.3;82.2;9.82;12.3;79.6;1.53;2.52;60.7;0.09;0.10;0.11;-0.01;0.81;3.60;0.54;0.09;4.41;Matches;76ff8d0d
2503;Marcus Thuram;fr FRA;FW;M'Gladbach;de Bundesliga;25-233;1997;22.2;14.1;19.3;73.1;182.1;32.4;8.56;10.6;80.5;4.01;5.27;76.1;0.27;0.59;46.2;0.14;0.14;0.06;-0.00;0.86;0.59;0.72;0.00;1.80;Matches;6f8cd6d0
2504;Khéphren Thuram-Ulie;fr FRA;MF;Nice;fr Ligue 1;22-001;2001;22.3;40.9;48.1;85.1;657.2;153.2;20.3;22.5;90.0;16.5;18.6;88.6;2.83;4.22;67.0;0.18;0.17;0.12;0.01;1.12;3.59;0.58;0.04;4.22;Matches;7d9397f8
2505;Alexis Tibidi;fr FRA;FW;Troyes;fr Ligue 1;19-144;2003;0.7;20.0;25.7;77.8;305.7;5.71;10.0;12.9;77.8;7.14;8.57;83.3;1.43;2.86;50.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;ca6f4846
2506;Youri Tielemans;be BEL;MF;Leicester City;eng Premier League;25-324;1997;19.0;53.7;65.4;82.1;892.0;301.7;26.1;29.1;89.7;20.9;24.2;86.3;5.00;8.21;60.9;0.05;0.19;0.16;-0.14;1.26;6.74;1.37;0.37;7.53;Matches;56f7a928
2507;Kieran Tierney;sct SCO;DF;Arsenal;eng Premier League;25-295;1997;5.8;45.2;60.2;75.1;838.4;257.6;18.4;21.4;86.3;21.9;26.6;82.5;4.14;8.45;49.0;0.17;0.05;0.07;0.12;0.69;4.83;1.03;0.17;5.00;Matches;fce2302c
2508;Steffen Tigges;de GER;FW;Köln;de Bundesliga;24-239;1998;14.7;10.7;18.8;57.2;153.9;36.6;6.26;9.66;64.8;3.40;5.31;64.1;0.61;1.29;47.4;0.07;0.09;0.06;-0.02;0.82;1.29;0.48;0.07;1.56;Matches;6b8887c2
2509;Jean-Clair Todibo;fr FRA;DF;Nice;fr Ligue 1;23-087;1999;24.5;59.8;67.6;88.4;1152.6;436.7;19.7;20.7;95.5;34.4;36.3;94.7;4.90;9.02;54.3;0.00;0.01;0.02;-0.01;0.16;3.84;0.16;0.00;4.57;Matches;88f130ed
2510;Harry Toffolo;eng ENG;DF;Nott'ham Forest;eng Premier League;27-220;1995;7.1;27.2;41.0;66.3;425.4;196.1;15.9;18.3;86.9;9.86;15.2;64.8;1.13;4.93;22.9;0.00;0.10;0.13;-0.10;0.56;1.55;0.99;0.56;2.96;Matches;a105d46a
2511;Umut Tohumcu;de GER;MF;Hoffenheim;de Bundesliga;18-228;2004;2.6;18.1;23.5;77.0;315.8;93.1;8.08;9.62;84.0;7.69;8.08;95.2;1.54;3.08;50.0;0.00;0.00;0.00;0.00;0.38;3.08;0.00;0.00;2.69;Matches;e547d3cf
2512;Karl Toko Ekambi;cm CMR;MFFW;Rennes;fr Ligue 1;30-194;1992;5.8;20.3;27.6;73.8;295.2;64.7;11.6;14.0;82.7;7.07;9.83;71.9;0.69;0.69;100.0;0.00;0.17;0.07;-0.17;1.21;1.38;0.69;0.17;2.07;Matches;5ceba7fc
2513;Karl Toko Ekambi;cm CMR;FWMF;Lyon;fr Ligue 1;30-194;1992;15.0;32.9;41.1;79.9;531.9;88.7;17.3;20.9;83.1;12.1;14.2;85.0;2.40;3.20;75.0;0.13;0.20;0.21;-0.07;1.73;1.93;1.00;0.13;2.40;Matches;5ceba7fc
2514;Corentin Tolisso;fr FRA;MF;Lyon;fr Ligue 1;28-236;1994;14.5;75.6;85.7;88.2;1355.9;411.5;32.4;35.4;91.4;31.7;35.0;90.5;8.97;11.1;80.7;0.07;0.20;0.23;-0.13;1.45;9.79;1.93;0.41;11.1;Matches;652d4c37
2515;Jeremy Toljan;de GER;DF;Sassuolo;it Serie A;28-231;1994;20.7;44.4;52.9;83.9;731.6;267.1;22.4;24.8;90.1;17.6;20.1;87.3;3.57;5.41;66.1;0.05;0.12;0.06;-0.07;1.01;3.91;0.92;0.29;4.69;Matches;a96e5dc0
2516;Rafael Tolói;it ITA;DF;Atalanta;it Serie A;32-168;1990;21.1;43.5;54.5;79.8;786.5;295.7;18.9;20.9;90.5;19.8;23.0;86.2;4.31;8.82;48.9;0.05;0.05;0.04;0.00;0.66;4.27;0.47;0.09;5.36;Matches;c56dc39e
2517;Raúl de Tomás;es ESP;FW;Rayo Vallecano;es La Liga;28-161;1994;2.9;11.0;16.2;68.1;186.9;24.8;6.21;7.24;85.7;2.76;4.14;66.7;1.38;3.10;44.4;0.00;0.10;0.17;-0.10;0.69;0.00;1.03;0.00;1.38;Matches;02ef8778
2518;Tiago Tomás;pt POR;FWMF;Stuttgart;de Bundesliga;20-284;2002;10.6;14.7;23.4;62.9;224.9;64.7;9.06;11.7;77.4;3.77;6.04;62.5;1.42;2.74;51.7;0.28;0.26;0.16;0.02;1.42;0.75;1.04;0.38;1.51;Matches;b492126a
2519;Takehiro Tomiyasu;jp JPN;DF;Arsenal;eng Premier League;24-142;1998;7.4;51.9;64.1;81.0;872.0;275.1;23.4;27.0;86.5;23.1;26.9;85.9;4.05;7.57;53.6;0.14;0.08;0.03;0.05;0.54;5.54;0.81;0.27;6.89;Matches;b3af9be1
2520;James Tomkins;eng ENG;DF;Crystal Palace;eng Premier League;33-363;1989;3.7;37.3;46.2;80.7;714.9;222.2;12.7;14.9;85.5;21.4;23.5;90.8;3.24;7.30;44.4;0.00;0.00;0.00;0.00;0.00;0.54;0.00;0.00;0.54;Matches;e7ca0439
2521;Fikayo Tomori;eng ENG;DF;Milan;it Serie A;25-098;1997;22.4;50.9;58.6;86.9;1056.8;328.5;16.1;17.5;92.1;26.4;28.7;92.1;8.13;10.8;74.9;0.00;0.02;0.02;-0.02;0.22;2.63;0.22;0.00;3.66;Matches;7edfbb8a
2522;Sandro Tonali;it ITA;MF;Milan;it Serie A;22-323;2000;21.4;32.8;44.9;73.0;602.7;190.7;13.7;16.4;83.5;13.9;17.0;82.1;4.21;8.79;47.9;0.19;0.16;0.12;0.03;1.73;3.74;0.89;0.19;4.44;Matches;0db169ae
2523;Ivan Toney;eng ENG;FW;Brentford;eng Premier League;27-011;1996;24.9;14.8;25.4;58.3;184.7;60.9;9.60;13.9;69.3;3.13;5.66;55.3;0.72;1.53;47.4;0.16;0.14;0.10;0.02;0.80;1.69;0.84;0.16;2.41;Matches;e09f279b
2524;Pablo Torre;es ESP;MFFW;Barcelona;es La Liga;19-358;2003;0.3;43.3;56.7;76.5;566.7;193.3;30.0;36.7;81.8;13.3;13.3;100.0;0.00;6.67;0.0;0.00;0.00;0.33;0.00;0.00;6.67;3.33;0.00;10.0;Matches;04e531b6
2525;David Torres;es ESP;DF;Valladolid;es La Liga;20-022;2003;1.1;53.6;70.9;75.6;874.5;217.3;25.5;28.2;90.3;25.5;29.1;87.5;2.73;7.27;37.5;0.00;0.00;0.00;0.00;0.91;4.55;0.00;0.00;3.64;Matches;381dbcfc
2526;Ferrán Torres;es ESP;FW;Barcelona;es La Liga;23-026;2000;11.1;28.9;37.9;76.2;440.5;92.8;16.8;18.9;89.0;9.28;12.3;75.2;2.16;3.87;55.8;0.00;0.26;0.28;-0.26;1.62;0.90;1.89;0.81;2.97;Matches;9e1035f8
2527;Óliver Torres;es ESP;MFFW;Sevilla;es La Liga;28-137;1994;18.7;37.6;48.0;78.3;633.6;163.0;20.4;23.3;87.4;11.7;14.7;79.3;4.33;6.58;65.9;0.05;0.16;0.16;-0.11;1.50;4.39;1.07;0.32;6.10;Matches;58a9a4d9
2528;Pau Torres;es ESP;DF;Villarreal;es La Liga;26-070;1997;23.0;54.0;63.3;85.2;1103.7;365.6;17.5;19.0;91.8;28.2;30.8;91.5;7.78;11.9;65.3;0.00;0.03;0.03;-0.03;0.48;5.61;0.30;0.04;5.78;Matches;532e1e4f
2529;Roberto Torres;es ESP;FWMF;Osasuna;es La Liga;34-020;1989;0.1;120.0;130.0;92.3;2230.0;500.0;50.0;50.0;100.0;20.0;30.0;66.7;30.0;30.0;100.0;0.00;3.00;2.00;-3.00;20.0;0.00;0.00;0.00;0.00;Matches;d733aa38
2530;Lucas Torró;es ESP;MF;Osasuna;es La Liga;28-251;1994;21.1;34.8;42.5;81.9;554.8;152.0;18.3;21.0;87.1;13.2;15.5;85.6;2.32;3.74;62.0;0.00;0.01;0.02;-0.01;0.28;3.32;0.00;0.00;3.89;Matches;0e4fef6e
2531;Nabil Touaizi;ma MAR;MF;Espanyol;es La Liga;22-054;2001;0.0;1;1;100.0;17;0;0;0;;1;1;100.0;0;0;;0;0.0;0.0;0.0;0;0;0;0;1;Matches;e96b2583
2532;Almamy Touré;ml MLI;DF;Eint Frankfurt;de Bundesliga;26-333;1996;1.8;44.4;56.1;79.2;765.0;211.7;16.1;18.9;85.3;23.9;28.9;82.7;2.78;5.00;55.6;0.00;0.00;0.00;0.00;0.00;3.89;0.00;0.00;3.33;Matches;c8c60119
2533;Birama Touré;ml MLI;MF;Auxerre;fr Ligue 1;30-294;1992;27.8;34.1;42.5;80.1;668.2;200.8;12.4;14.5;85.6;14.2;16.4;86.8;5.97;8.53;70.0;0.00;0.00;0.03;-0.00;0.11;3.13;0.32;0.00;3.96;Matches;a4b798a9
2534;Souleymane Touré;fr FRA;DF;Marseille;fr Ligue 1;19-364;2003;0.8;40.0;47.5;84.2;728.8;197.5;12.5;16.3;76.9;26.3;28.8;91.3;1.25;2.50;50.0;0.00;0.00;0.00;0.00;0.00;3.75;0.00;0.00;2.50;Matches;01fd01e8
2535;Souleymane Touré;fr FRA;DF;Auxerre;fr Ligue 1;19-364;2003;9.9;38.1;44.2;86.1;759.7;232.6;11.0;13.5;81.3;21.0;22.5;93.3;5.15;6.46;79.7;0.00;0.02;0.02;-0.02;0.40;2.32;0.20;0.00;2.83;Matches;01fd01e8
2536;Lucas Tousart;fr FRA;MF;Hertha BSC;de Bundesliga;25-332;1997;23.7;17.3;28.4;61.0;284.4;107.6;8.69;12.8;68.0;6.37;9.07;70.2;1.48;3.33;44.3;0.04;0.03;0.05;0.01;0.55;2.49;0.25;0.08;3.04;Matches;71ec39ef
2537;Yoann Touzghar;tn TUN;FW;Ajaccio;fr Ligue 1;36-119;1986;4.3;16.3;23.0;70.7;194.9;33.7;12.6;15.3;81.8;2.56;4.19;61.1;0.23;0.47;50.0;0.00;0.00;0.02;0.00;0.23;0.93;0.00;0.00;1.40;Matches;4e47507a
2538;Adama Traoré;es ESP;FWMF;Wolves;eng Premier League;27-061;1996;13.1;20.3;30.7;66.2;301.5;75.2;12.4;16.8;74.1;5.27;7.94;66.3;1.60;2.67;60.0;0.08;0.27;0.22;-0.19;1.53;1.07;1.37;0.99;2.21;Matches;9a28eba4
2539;Bertrand Traoré;bf BFA;FW;Aston Villa;eng Premier League;27-202;1995;0.6;25.0;36.7;68.2;400.0;128.3;10.0;11.7;85.7;13.3;16.7;80.0;1.67;1.67;100.0;0.00;0.17;0.17;-0.17;1.67;0.00;5.00;3.33;3.33;Matches;c47541e0
2540;Boubacar Traoré;ml MLI;MF;Wolves;eng Premier League;21-219;2001;4.3;22.6;29.1;77.6;381.6;127.4;10.2;12.3;83.0;10.9;12.6;87.0;1.16;2.33;50.0;0.23;0.05;0.02;0.19;0.23;3.72;0.23;0.00;1.86;Matches;999ceb5f
2541;Charles Traore;ml MLI;DF;Nantes;fr Ligue 1;31-085;1992;3.6;36.9;46.4;79.6;672.5;279.4;13.9;15.8;87.7;16.9;20.6;82.4;4.17;6.94;60.0;0.00;0.14;0.11;-0.14;0.56;2.78;0.83;0.56;1.94;Matches;de488e56
2542;Hamari Traoré;ml MLI;DF;Rennes;fr Ligue 1;31-059;1992;18.5;59.0;69.5;84.9;1040.6;318.8;24.1;26.7;90.1;29.6;33.8;87.7;4.54;7.14;63.6;0.11;0.08;0.14;0.03;0.76;5.19;1.41;0.49;6.00;Matches;a4b1028a
2543;Kevin Trapp;de GER;GK;Eint Frankfurt;de Bundesliga;32-262;1990;24.0;17.8;26.8;66.5;463.5;305.8;3.50;3.54;98.8;9.29;9.46;98.2;4.92;13.5;36.5;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;Matches;ce17b5eb
2544;Mark Travers;ie IRL;GK;Bournemouth;eng Premier League;23-313;1999;10.5;23.2;30.9;75.3;687.7;498.1;7.90;7.90;100.0;7.81;7.90;98.8;7.43;15.0;49.7;0.00;0.00;0.00;0.00;0.00;0.38;0.00;0.00;0.00;Matches;fe558029
2545;Óscar Trejo;ar ARG;MFFW;Rayo Vallecano;es La Liga;34-335;1988;17.6;34.4;42.8;80.5;480.4;127.9;21.0;23.6;88.9;10.1;12.3;81.9;1.70;3.30;51.7;0.23;0.16;0.13;0.06;2.05;4.55;0.80;0.11;5.11;Matches;fc647b34
2546;Manu Trigueros;es ESP;MF;Villarreal;es La Liga;31-161;1991;6.2;48.5;55.5;87.5;691.8;169.7;28.4;31.0;91.7;16.9;19.4;87.5;1.45;2.58;56.3;0.00;0.06;0.06;-0.06;0.97;5.32;1.13;0.00;7.74;Matches;963829d0
2547;Christopher Trimmel;at AUT;DF;Union Berlin;de Bundesliga;36-031;1987;16.3;31.0;50.2;61.8;543.3;231.0;14.3;16.9;84.4;12.7;17.9;71.1;3.13;12.1;25.9;0.31;0.13;0.13;0.17;1.41;2.52;1.17;0.86;2.94;Matches;056d2d95
2548;Kieran Trippier;eng ENG;DF;Newcastle Utd;eng Premier League;32-189;1990;25.4;50.8;71.9;70.7;973.2;433.7;22.0;25.3;86.9;19.3;25.6;75.2;8.62;17.5;49.3;0.20;0.30;0.31;-0.11;2.87;4.57;2.64;0.83;6.54;Matches;21512407
2549;William Troost-Ekong;ng NGA;DF;Salernitana;it Serie A;29-207;1993;2.9;36.6;43.8;83.5;771.7;287.2;7.93;9.31;85.2;24.1;26.6;90.9;3.79;6.21;61.1;0.00;0.00;0.00;0.00;0.00;0.34;0.34;0.34;1.38;Matches;7ed4921e
2550;Leandro Trossard;be BEL;FW;Arsenal;eng Premier League;28-113;1994;5.0;33.4;44.8;74.6;546.8;137.4;16.8;19.0;88.4;12.0;15.6;76.9;3.40;6.00;56.7;1.20;0.46;0.30;0.74;2.20;1.80;3.60;0.60;5.80;Matches;38ceb24a
2551;Leandro Trossard;be BEL;FWMF;Brighton;eng Premier League;28-113;1994;14.6;26.0;36.2;71.6;426.2;131.5;13.6;16.2;84.3;8.49;12.2;69.7;2.74;4.32;63.5;0.14;0.14;0.14;-0.01;1.58;2.88;1.71;0.48;4.59;Matches;38ceb24a
2552;Adrien Truffert;fr FRA;DF;Rennes;fr Ligue 1;21-127;2001;21.7;51.0;64.3;79.3;807.1;242.0;25.1;28.6;87.6;22.4;28.8;77.9;2.40;4.01;59.8;0.28;0.07;0.07;0.21;1.01;3.27;0.78;0.46;4.15;Matches;5d0e0a1f
2553;Frank Tsadjout;it ITA;FWMF;Cremonese;it Serie A;23-242;1999;6.5;14.2;23.4;60.5;178.2;33.7;9.08;14.2;64.1;4.00;5.69;70.3;0.31;1.08;28.6;0.15;0.03;0.03;0.12;0.92;1.08;0.15;0.00;1.38;Matches;0588a092
2554;Kostas Tsimikas;gr GRE;DF;Liverpool;eng Premier League;26-319;1996;6.0;55.0;71.3;77.1;940.2;257.8;27.3;31.7;86.3;19.3;23.7;81.7;6.83;12.5;54.7;0.67;0.25;0.18;0.42;2.50;2.17;1.00;0.50;3.50;Matches;f315ca93
2555;Theocharis Tsingaras;gr GRE;MF;Toulouse;fr Ligue 1;22-219;2000;0.1;40.0;50.0;80.0;740.0;250.0;20.0;20.0;100.0;20.0;20.0;100.0;0.00;0.00;;0.00;1.00;0.00;-1.00;10.0;0.00;0.00;0.00;10.0;Matches;906baf89
2556;Viktor Tsyhankov;ua UKR;MF;Girona;es La Liga;25-132;1997;5.0;26.4;36.0;73.3;396.6;101.4;15.8;19.6;80.6;7.20;9.40;76.6;2.20;2.80;78.6;0.60;0.30;0.36;0.30;2.60;0.60;0.40;0.20;2.00;Matches;f7e87032
2557;Alessandro Tuia;it ITA;DF;Lecce;it Serie A;32-292;1990;4.7;25.3;35.7;70.8;562.6;214.3;5.74;7.87;73.0;14.9;17.7;84.3;4.26;9.57;44.4;0.00;0.00;0.02;0.00;0.21;2.77;0.21;0.21;3.62;Matches;26c54058
2558;Martin Turk;si SVN;GK;Sampdoria;it Serie A;19-218;2003;2.0;19.0;34.0;55.9;667.5;557.0;2.00;2.00;100.0;7.00;7.50;93.3;9.50;24.0;39.6;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;14ae023f
2559;Beñat Turrientes;es ESP;MFFW;Real Sociedad;es La Liga;21-055;2002;1.2;33.3;39.2;85.1;589.2;94.2;16.7;19.2;87.0;11.7;11.7;100.0;4.17;7.50;55.6;0.00;0.17;0.00;-0.17;1.67;2.50;0.00;0.00;1.67;Matches;068f4dec
2560;Tuta;br BRA;DF;Eint Frankfurt;de Bundesliga;23-266;1999;23.9;48.3;60.2;80.3;912.3;329.2;16.3;18.2;89.7;27.0;31.1;86.9;4.48;9.04;49.5;0.00;0.02;0.03;-0.02;0.17;2.76;0.08;0.00;3.43;Matches;35d64857
2561;Iyenoma Udogie;it ITA;DF;Udinese;it Serie A;20-119;2002;22.2;30.9;37.9;81.7;457.8;159.3;17.9;20.3;88.0;10.9;13.2;83.2;1.26;1.67;75.7;0.14;0.17;0.08;-0.04;1.26;2.25;1.04;0.14;3.65;Matches;7cd520e8
2562;Ike Ugbo;ca CAN;FWMF;Troyes;fr Ligue 1;24-187;1998;4.9;8.16;12.0;67.8;97.8;9.80;4.69;6.73;69.7;2.45;3.06;80.0;0.00;0.20;0.0;0.20;0.06;0.06;0.14;0.41;0.41;0.00;0.00;0.41;Matches;8a53d24b
2563;Chimuanya Ugochukwu;fr FRA;MF;Rennes;fr Ligue 1;19-001;2004;10.6;39.5;45.8;86.2;739.3;160.8;14.7;17.6;83.4;19.2;20.8;92.3;4.72;5.66;83.3;0.09;0.07;0.05;0.03;0.09;2.64;0.09;0.00;3.40;Matches;1df4a109
2564;Sven Ulreich;de GER;GK;Bayern Munich;de Bundesliga;34-236;1988;3.0;36.7;43.7;84.0;760.7;510.3;13.7;13.7;100.0;17.7;18.0;98.1;5.33;11.7;45.7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;7d3e7da6
2565;Lauren Ulrich;de GER;MF;Stuttgart;de Bundesliga;18-055;2005;0.1;40.0;50.0;80.0;520.0;70.0;30.0;30.0;100.0;10.0;20.0;50.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;10.0;0.00;0.00;10.0;Matches;cd61c7af
2566;Samuel Umtiti;fr FRA;DF;Lecce;it Serie A;29-133;1993;13.5;31.7;38.4;82.5;619.3;210.6;11.2;13.1;85.3;15.3;16.4;93.2;4.52;7.41;61.0;0.00;0.00;0.01;0.00;0.07;2.37;0.30;0.07;2.44;Matches;3eed9821
2567;Enes Ünal;tr TUR;FW;Getafe;es La Liga;25-321;1997;25.2;14.2;22.7;62.5;169.2;36.7;9.05;12.4;73.1;3.29;6.15;53.5;0.40;0.87;45.5;0.12;0.09;0.04;0.03;0.83;1.23;0.44;0.08;1.43;Matches;f8eca1b6
2568;Deniz Undav;de GER;FWMF;Brighton;eng Premier League;26-251;1996;2.8;18.2;22.5;81.0;197.5;41.1;12.9;14.6;87.8;3.21;3.93;81.8;0.36;1.43;25.0;0.00;0.25;0.25;-0.25;1.79;0.36;0.71;0.00;1.07;Matches;dd549382
2569;Cengiz Ünder;tr TUR;MFDF;Marseille;fr Ligue 1;25-256;1997;18.4;27.7;39.3;70.3;465.1;145.2;15.1;17.8;85.0;8.59;12.2;70.2;3.04;6.52;46.7;0.22;0.27;0.26;-0.05;1.58;2.50;1.58;0.82;3.48;Matches;1880614f
2570;Dayot Upamecano;fr FRA;DF;Bayern Munich;de Bundesliga;24-151;1998;22.0;79.8;88.4;90.2;1633.8;600.9;22.0;23.8;92.4;47.8;50.2;95.1;9.68;13.2;73.4;0.05;0.01;0.04;0.03;0.27;8.41;0.27;0.00;6.95;Matches;d248cd8f
2571;Filip Uremovi?;hr CRO;DF;Hertha BSC;de Bundesliga;26-044;1997;14.4;29.8;37.8;78.7;565.8;162.0;9.10;11.3;80.4;18.8;21.0;89.1;1.67;4.38;38.1;0.00;0.01;0.01;-0.01;0.14;0.76;0.14;0.07;0.76;Matches;af842091
2572;Oscar Ureña;es ESP;MF;Girona;es La Liga;20-085;2003;1.1;13.6;20.0;68.2;174.5;17.3;6.36;9.09;70.0;5.45;5.45;100.0;0.00;1.82;0.0;0.00;0.00;0.00;0.00;0.00;0.91;0.00;0.00;0.91;Matches;2dd7e29d
2573;Jere Uronen;fi FIN;DF;Brest;fr Ligue 1;28-257;1994;3.3;37.9;47.6;79.6;644.5;242.1;16.1;18.8;85.5;16.7;18.5;90.2;3.33;6.67;50.0;0.30;0.06;0.21;0.24;0.30;3.64;1.82;1.52;4.55;Matches;d75f3980
2574;Jere Uronen;fi FIN;DF;Schalke 04;de Bundesliga;28-257;1994;4.7;36.8;51.3;71.8;682.3;291.7;16.2;18.5;87.4;15.3;19.1;80.0;4.68;9.57;48.9;0.00;0.15;0.13;-0.15;1.06;1.91;0.64;0.64;3.62;Matches;d75f3980
2575;Mark Uth;de GER;MFFW;Köln;de Bundesliga;31-215;1991;0.5;22.0;30.0;73.3;362.0;84.0;10.0;14.0;71.4;10.0;10.0;100.0;2.00;6.00;33.3;0.00;0.00;0.00;0.00;0.00;4.00;0.00;0.00;2.00;Matches;a3ddb1b9
