recorded_date,age_group,sex,observed_ethnicity,domestic_abuse,borough,method_of_killing,solved_status,year,month.name,season
2008-10-01,35 to 44,Male,White,Not Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,6,OCT,autumn
2008-10-01,20 to 24,Male,Black,Not Domestic Abuse,Lambeth,Shooting,Unsolved,6,OCT,autumn
2008-10-01,35 to 44,Female,White,Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,6,OCT,autumn
2008-10-01,25 to 34,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,6,OCT,autumn
2008-11-01,20 to 24,Male,Black,Not Domestic Abuse,Wandsworth,Knife or Sharp Implement,Unsolved,6,NOV,autumn
2008-11-01,13 to 19,Male,Asian,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,6,NOV,autumn
2008-11-01,45 to 54,Female,White,Domestic Abuse,Enfield,Physical Assault,Solved,6,NOV,autumn
2008-11-01,25 to 34,Male,White,Not Domestic Abuse,Greenwich,Physical Assault,Solved,6,NOV,autumn
2008-11-01,20 to 24,Male,Black,Not Domestic Abuse,Ealing,Shooting,Solved,6,NOV,autumn
2008-11-01,45 to 54,Female,White,Domestic Abuse,Lambeth,Knife or Sharp Implement,Unsolved,6,NOV,autumn
2008-11-01,45 to 54,Male,Asian,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,6,NOV,autumn
2008-11-01,20 to 24,Male,Black,Not Domestic Abuse,Croydon,Shooting,Unsolved,6,NOV,autumn
2008-11-01,35 to 44,Male,Black,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,6,NOV,autumn
2008-11-01,35 to 44,Male,White,Not Domestic Abuse,Hillingdon,Physical Assault,Solved,6,NOV,autumn
2008-12-01,25 to 34,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,6,DEC,winter
2008-12-01,45 to 54,Male,White,Not Domestic Abuse,Wandsworth,Knife or Sharp Implement,Unsolved,6,DEC,winter
2008-12-01,25 to 34,Male,Black,Not Domestic Abuse,Lambeth,Shooting,Solved,6,DEC,winter
2008-12-01,35 to 44,Male,White,Not Domestic Abuse,Enfield,Physical Assault,Solved,6,DEC,winter
2008-12-01,20 to 24,Male,Black,Not Domestic Abuse,Hammersmith & Fulham,Shooting,Solved,6,DEC,winter
2008-12-01,65 and over,Male,White,Not Domestic Abuse,Tower Hamlets,Physical Assault,Solved,6,DEC,winter
2009-01-01,55 to 64,Female,Black,Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,7,JAN,winter
2009-01-01,55 to 64,Male,Asian,Not Domestic Abuse,Newham,Blunt Implement,Solved,7,JAN,winter
2009-01-01,25 to 34,Male,Asian,Not Domestic Abuse,Tower Hamlets,Blunt Implement,Solved,7,JAN,winter
2009-01-01,35 to 44,Male,White,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,7,JAN,winter
2009-01-01,25 to 34,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,7,JAN,winter
2009-01-01,13 to 19,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,7,JAN,winter
2009-01-01,25 to 34,Male,White,Not Domestic Abuse,Lambeth,Blunt Implement,Solved,7,JAN,winter
2009-01-01,25 to 34,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,7,JAN,winter
2009-01-01,25 to 34,Male,Black,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,7,JAN,winter
2009-02-01,25 to 34,Male,Black,Not Domestic Abuse,Brent,Shooting,Solved,7,FEB,winter
2009-02-01,35 to 44,Female,Asian,Domestic Abuse,Merton,Knife or Sharp Implement,Solved,7,FEB,winter
2009-02-01,25 to 34,Male,Black,Not Domestic Abuse,Haringey,Shooting,Solved,7,FEB,winter
2009-02-01,45 to 54,Male,White,Not Domestic Abuse,Waltham Forest,Physical Assault,Solved,7,FEB,winter
2009-02-01,13 to 19,Male,Asian,Not Domestic Abuse,Harrow,Knife or Sharp Implement,Solved,7,FEB,winter
2009-02-01,13 to 19,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,7,FEB,winter
2009-02-01,35 to 44,Male,Black,Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,7,FEB,winter
2009-02-01,25 to 34,Male,Black,Not Domestic Abuse,Southwark,Shooting,Solved,7,FEB,winter
2009-02-01,55 to 64,Male,White,Not Domestic Abuse,Waltham Forest,Physical Assault,Solved,7,FEB,winter
2009-02-01,20 to 24,Female,Asian,Domestic Abuse,Hounslow,Physical Assault,Solved,7,FEB,winter
2009-03-01,20 to 24,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,7,MAR,spring
2009-03-01,45 to 54,Male,White,Not Domestic Abuse,Bromley,Knife or Sharp Implement,Solved,7,MAR,spring
2009-03-01,35 to 44,Male,White,Not Domestic Abuse,Greenwich,Shooting,Solved,7,MAR,spring
2009-03-01,25 to 34,Male,Black,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,7,MAR,spring
2009-03-01,25 to 34,Male,Other,Not Domestic Abuse,Westminster,Physical Assault,Solved,7,MAR,spring
2009-03-01,45 to 54,Male,White,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,7,MAR,spring
2009-03-01,13 to 19,Male,Black,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,7,MAR,spring
2009-03-01,13 to 19,Male,Black,Not Domestic Abuse,Haringey,Shooting,Solved,7,MAR,spring
2009-03-01,45 to 54,Female,White,Domestic Abuse,Ealing,Physical Assault,Solved,7,MAR,spring
2009-03-01,45 to 54,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Unsolved,7,MAR,spring
2009-03-01,45 to 54,Male,White,Not Domestic Abuse,Ealing,Shooting,Solved,7,MAR,spring
2009-03-01,65 and over,Female,White,Not Domestic Abuse,Sutton,Physical Assault,Solved,7,MAR,spring
2009-03-01,45 to 54,Female,White,Domestic Abuse,Southwark,Blunt Implement,Solved,7,MAR,spring
2009-03-01,25 to 34,Male,White,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,7,MAR,spring
2009-04-01,25 to 34,Female,Asian,Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,7,APR,spring
2009-04-01,45 to 54,Male,White,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,7,APR,spring
2009-04-01,65 and over,Male,White,Domestic Abuse,Wandsworth,Knife or Sharp Implement,Solved,7,APR,spring
2009-04-01,20 to 24,Male,White,Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,7,APR,spring
2009-04-01,13 to 19,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,7,APR,spring
2009-05-01,20 to 24,Male,Black,Not Domestic Abuse,Wandsworth,Shooting,Solved,7,MAY,spring
2009-05-01,20 to 24,Male,Black,Not Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,7,MAY,spring
2009-05-01,65 and over,Male,Black,Domestic Abuse,Wandsworth,Physical Assault,Solved,7,MAY,spring
2009-05-01,45 to 54,Male,Black,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,7,MAY,spring
2009-05-01,13 to 19,Male,Asian,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,7,MAY,spring
2009-05-01,35 to 44,Male,Black,Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,7,MAY,spring
2009-05-01,35 to 44,Male,White,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,7,MAY,spring
2009-05-01,25 to 34,Male,Black,Not Domestic Abuse,Croydon,Shooting,Solved,7,MAY,spring
2009-05-01,13 to 19,Male,Black,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,7,MAY,spring
2009-05-01,35 to 44,Female,Asian,Not Domestic Abuse,Waltham Forest,Physical Assault,Solved,7,MAY,spring
2009-06-01,45 to 54,Male,Black,Not Domestic Abuse,Redbridge,Blunt Implement,Solved,7,JUN,summer
2009-06-01,25 to 34,Male,Black,Not Domestic Abuse,Hammersmith & Fulham,Shooting,Unsolved,7,JUN,summer
2009-06-01,25 to 34,Male,White,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,7,JUN,summer
2009-06-01,25 to 34,Male,White,Not Domestic Abuse,Hammersmith & Fulham,Knife or Sharp Implement,Solved,7,JUN,summer
2009-06-01,55 to 64,Male,White,Not Domestic Abuse,Newham,Physical Assault,Solved,7,JUN,summer
2009-07-01,35 to 44,Male,Asian,Not Domestic Abuse,Kingston Upon Thames,Knife or Sharp Implement,Solved,7,JUL,summer
2009-07-01,45 to 54,Female,Black,Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,7,JUL,summer
2009-07-01,35 to 44,Female,White,Domestic Abuse,Brent,Knife or Sharp Implement,Solved,7,JUL,summer
2009-07-01,20 to 24,Male,White,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,7,JUL,summer
2009-07-01,55 to 64,Male,White,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,7,JUL,summer
2009-07-01,35 to 44,Male,White,Not Domestic Abuse,Bromley,Shooting,Unsolved,7,JUL,summer
2009-07-01,65 and over,Male,White,Not Domestic Abuse,Greenwich,Blunt Implement,Solved,7,JUL,summer
2009-07-01,25 to 34,Male,Asian,Not Domestic Abuse,Westminster,Blunt Implement,Solved,7,JUL,summer
2009-07-01,20 to 24,Male,Black,Not Domestic Abuse,Lewisham,Shooting,Unsolved,7,JUL,summer
2009-07-01,45 to 54,Male,Asian,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,7,JUL,summer
2009-08-01,13 to 19,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,7,AUG,summer
2009-08-01,25 to 34,Male,White,Not Domestic Abuse,Sutton,Knife or Sharp Implement,Solved,7,AUG,summer
2009-08-01,25 to 34,Male,White,Not Domestic Abuse,Southwark,Shooting,Solved,7,AUG,summer
2009-08-01,20 to 24,Male,White,Not Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,7,AUG,summer
2009-09-01,20 to 24,Male,Black,Not Domestic Abuse,Lambeth,Shooting,Solved,7,SEP,autumn
2009-09-01,35 to 44,Male,White,Not Domestic Abuse,Havering,Physical Assault,Solved,7,SEP,autumn
2009-09-01,25 to 34,Male,White,Not Domestic Abuse,Hackney,Shooting,Solved,7,SEP,autumn
2009-09-01,20 to 24,Male,Asian,Not Domestic Abuse,Newham,Physical Assault,Solved,7,SEP,autumn
2009-09-01,55 to 64,Male,Black,Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,7,SEP,autumn
2009-09-01,45 to 54,Male,White,Not Domestic Abuse,Southwark,Shooting,Solved,7,SEP,autumn
2009-09-01,65 and over,Male,Asian,Not Domestic Abuse,Wandsworth,Physical Assault,Solved,7,SEP,autumn
2009-09-01,20 to 24,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,7,SEP,autumn
2009-09-01,25 to 34,Female,White,Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,7,SEP,autumn
2009-09-01,20 to 24,Male,Black,Not Domestic Abuse,Tower Hamlets,Blunt Implement,Solved,7,SEP,autumn
2009-09-01,55 to 64,Male,White,Not Domestic Abuse,Westminster,Physical Assault,Solved,7,SEP,autumn
2009-09-01,35 to 44,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,7,SEP,autumn
2009-09-01,55 to 64,Male,White,Not Domestic Abuse,Bexley,Physical Assault,Solved,7,SEP,autumn
2009-09-01,55 to 64,Female,White,Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,7,SEP,autumn
2009-09-01,55 to 64,Male,White,Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,7,SEP,autumn
2009-10-01,20 to 24,Male,White,Not Domestic Abuse,Haringey,Shooting,Unsolved,7,OCT,autumn
2009-10-01,20 to 24,Male,White,Not Domestic Abuse,Hackney,Shooting,Solved,7,OCT,autumn
2009-10-01,35 to 44,Female,White,Domestic Abuse,Harrow,Knife or Sharp Implement,Solved,7,OCT,autumn
2009-10-01,20 to 24,Male,Asian,Not Domestic Abuse,Croydon,Physical Assault,Solved,7,OCT,autumn
2009-10-01,55 to 64,Male,White,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,7,OCT,autumn
2009-10-01,45 to 54,Male,White,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,7,OCT,autumn
2009-10-01,35 to 44,Female,Black,Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,7,OCT,autumn
2009-10-01,35 to 44,Male,White,Not Domestic Abuse,Bromley,Knife or Sharp Implement,Solved,7,OCT,autumn
2009-10-01,20 to 24,Male,Black,Not Domestic Abuse,Bexley,Knife or Sharp Implement,Solved,7,OCT,autumn
2009-10-01,25 to 34,Male,White,Not Domestic Abuse,Newham,Physical Assault,Solved,7,OCT,autumn
2009-11-01,20 to 24,Male,White,Not Domestic Abuse,Bromley,Knife or Sharp Implement,Solved,7,NOV,autumn
2009-11-01,25 to 34,Male,White,Not Domestic Abuse,Sutton,Physical Assault,Solved,7,NOV,autumn
2009-11-01,20 to 24,Male,Black,Not Domestic Abuse,Southwark,Shooting,Solved,7,NOV,autumn
2009-11-01,20 to 24,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,7,NOV,autumn
2009-11-01,25 to 34,Female,Black,Not Domestic Abuse,Camden,Physical Assault,Solved,7,NOV,autumn
2009-11-01,65 and over,Male,White,Domestic Abuse,Tower Hamlets,Physical Assault,Solved,7,NOV,autumn
2009-11-01,25 to 34,Female,Asian,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,7,NOV,autumn
2009-11-01,25 to 34,Female,White,Domestic Abuse,Barking & Dagenham,Blunt Implement,Solved,7,NOV,autumn
2009-11-01,13 to 19,Male,White,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,7,NOV,autumn
2009-11-01,0 to 12,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,7,NOV,autumn
2009-11-01,25 to 34,Male,Asian,Not Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,7,NOV,autumn
2009-12-01,55 to 64,Male,White,Not Domestic Abuse,Greenwich,Physical Assault,Unsolved,7,DEC,winter
2009-12-01,20 to 24,Male,White,Not Domestic Abuse,Waltham Forest,Physical Assault,Solved,7,DEC,winter
2009-12-01,13 to 19,Male,Black,Not Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,7,DEC,winter
2009-12-01,35 to 44,Female,White,Domestic Abuse,Haringey,Physical Assault,Solved,7,DEC,winter
2009-12-01,35 to 44,Female,White,Domestic Abuse,Enfield,Physical Assault,Solved,7,DEC,winter
2010-01-01,25 to 34,Male,White,Not Domestic Abuse,Hillingdon,Physical Assault,Solved,8,JAN,winter
2010-01-01,35 to 44,Female,Black,Domestic Abuse,Barnet,Physical Assault,Solved,8,JAN,winter
2010-01-01,25 to 34,Male,Black,Not Domestic Abuse,Croydon,Shooting,Solved,8,JAN,winter
2010-01-01,20 to 24,Male,Black,Not Domestic Abuse,Newham,Shooting,Solved,8,JAN,winter
2010-01-01,25 to 34,Male,Asian,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Unsolved,8,JAN,winter
2010-01-01,25 to 34,Male,Asian,Not Domestic Abuse,Harrow,Physical Assault,Solved,8,JAN,winter
2010-01-01,13 to 19,Male,Black,Not Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,8,JAN,winter
2010-02-01,25 to 34,Male,White,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Unsolved,8,FEB,winter
2010-02-01,25 to 34,Male,Asian,Not Domestic Abuse,Westminster,Physical Assault,Solved,8,FEB,winter
2010-02-01,13 to 19,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,8,FEB,winter
2010-02-01,65 and over,Female,White,Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,8,FEB,winter
2010-03-01,13 to 19,Female,White,Not Domestic Abuse,Islington,Physical Assault,Solved,8,MAR,spring
2010-03-01,35 to 44,Female,White,Domestic Abuse,Tower Hamlets,Physical Assault,Solved,8,MAR,spring
2010-03-01,25 to 34,Male,Black,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,8,MAR,spring
2010-03-01,45 to 54,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Unsolved,8,MAR,spring
2010-03-01,25 to 34,Female,White,Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,8,MAR,spring
2010-03-01,25 to 34,Male,White,Not Domestic Abuse,Waltham Forest,Blunt Implement,Solved,8,MAR,spring
2010-03-01,20 to 24,Male,Black,Not Domestic Abuse,Lambeth,Shooting,Solved,8,MAR,spring
2010-03-01,25 to 34,Female,White,Domestic Abuse,Hackney,Shooting,Solved,8,MAR,spring
2010-03-01,65 and over,Female,Asian,Domestic Abuse,Tower Hamlets,Blunt Implement,Solved,8,MAR,spring
2010-03-01,13 to 19,Male,Black,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,8,MAR,spring
2010-04-01,20 to 24,Male,White,Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,8,APR,spring
2010-04-01,13 to 19,Female,Asian,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,8,APR,spring
2010-04-01,65 and over,Female,White,Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,8,APR,spring
2010-04-01,20 to 24,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,8,APR,spring
2010-04-01,35 to 44,Male,Asian,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,8,APR,spring
2010-04-01,25 to 34,Male,Asian,Not Domestic Abuse,Tower Hamlets,Physical Assault,Solved,8,APR,spring
2010-04-01,35 to 44,Male,Black,Not Domestic Abuse,Waltham Forest,Shooting,Unsolved,8,APR,spring
2010-04-01,45 to 54,Male,White,Not Domestic Abuse,Haringey,Physical Assault,Unsolved,8,APR,spring
2010-04-01,65 and over,Female,Asian,Domestic Abuse,Croydon,Physical Assault,Solved,8,APR,spring
2010-04-01,13 to 19,Female,Black,Not Domestic Abuse,Ealing,Shooting,Solved,8,APR,spring
2010-04-01,20 to 24,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,8,APR,spring
2010-04-01,13 to 19,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,8,APR,spring
2010-04-01,45 to 54,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,8,APR,spring
2010-04-01,13 to 19,Male,White,Not Domestic Abuse,Greenwich,Shooting,Solved,8,APR,spring
2010-04-01,35 to 44,Male,White,Not Domestic Abuse,Sutton,Knife or Sharp Implement,Solved,8,APR,spring
2010-05-01,65 and over,Male,Black,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,8,MAY,spring
2010-05-01,20 to 24,Male,Black,Not Domestic Abuse,Lewisham,Shooting,Solved,8,MAY,spring
2010-05-01,45 to 54,Male,White,Not Domestic Abuse,Sutton,Knife or Sharp Implement,Solved,8,MAY,spring
2010-05-01,13 to 19,Male,White,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,8,MAY,spring
2010-05-01,20 to 24,Male,Black,Not Domestic Abuse,Haringey,Shooting,Solved,8,MAY,spring
2010-05-01,13 to 19,Male,White,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,8,MAY,spring
2010-05-01,65 and over,Female,White,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,8,MAY,spring
2010-05-01,65 and over,Female,White,Domestic Abuse,Newham,Physical Assault,Solved,8,MAY,spring
2010-05-01,20 to 24,Male,Black,Not Domestic Abuse,Westminster,Shooting,Solved,8,MAY,spring
2010-05-01,35 to 44,Male,Black,Not Domestic Abuse,Newham,Shooting,Solved,8,MAY,spring
2010-05-01,20 to 24,Male,Black,Not Domestic Abuse,Lewisham,Shooting,Solved,8,MAY,spring
2010-06-01,25 to 34,Male,Black,Not Domestic Abuse,Newham,Shooting,Solved,8,JUN,summer
2010-06-01,13 to 19,Male,Black,Not Domestic Abuse,Southwark,Shooting,Solved,8,JUN,summer
2010-06-01,25 to 34,Male,Black,Not Domestic Abuse,Hammersmith & Fulham,Knife or Sharp Implement,Solved,8,JUN,summer
2010-06-01,45 to 54,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,8,JUN,summer
2010-06-01,20 to 24,Female,Black,Domestic Abuse,Lambeth,Physical Assault,Solved,8,JUN,summer
2010-06-01,35 to 44,Male,Black,Not Domestic Abuse,Lewisham,Shooting,Solved,8,JUN,summer
2010-06-01,55 to 64,Female,Black,Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,8,JUN,summer
2010-07-01,13 to 19,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,8,JUL,summer
2010-07-01,13 to 19,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,8,JUL,summer
2010-07-01,35 to 44,Male,Black,Not Domestic Abuse,Waltham Forest,Shooting,Unsolved,8,JUL,summer
2010-07-01,45 to 54,Male,White,Not Domestic Abuse,Barnet,Shooting,Solved,8,JUL,summer
2010-07-01,55 to 64,Male,White,Not Domestic Abuse,Newham,Shooting,Solved,8,JUL,summer
2010-07-01,45 to 54,Male,White,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,8,JUL,summer
2010-07-01,45 to 54,Male,Asian,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,8,JUL,summer
2010-07-01,35 to 44,Male,White,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,8,JUL,summer
2010-07-01,35 to 44,Female,White,Domestic Abuse,Hounslow,Knife or Sharp Implement,Solved,8,JUL,summer
2010-08-01,20 to 24,Female,White,Not Domestic Abuse,Greenwich,Physical Assault,Solved,8,AUG,summer
2010-08-01,35 to 44,Female,White,Domestic Abuse,Newham,Knife or Sharp Implement,Solved,8,AUG,summer
2010-08-01,25 to 34,Male,Asian,Not Domestic Abuse,Brent,Blunt Implement,Solved,8,AUG,summer
2010-08-01,65 and over,Female,White,Domestic Abuse,Newham,Knife or Sharp Implement,Solved,8,AUG,summer
2010-08-01,35 to 44,Male,White,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,8,AUG,summer
2010-09-01,45 to 54,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,8,SEP,autumn
2010-09-01,55 to 64,Female,Asian,Domestic Abuse,Ealing,Blunt Implement,Solved,8,SEP,autumn
2010-09-01,13 to 19,Male,Black,Not Domestic Abuse,Southwark,Shooting,Solved,8,SEP,autumn
2010-09-01,25 to 34,Female,White,Domestic Abuse,Barnet,Physical Assault,Solved,8,SEP,autumn
2010-09-01,65 and over,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,8,SEP,autumn
2010-09-01,25 to 34,Male,Asian,Not Domestic Abuse,Redbridge,Physical Assault,Solved,8,SEP,autumn
2010-09-01,20 to 24,Male,White,Not Domestic Abuse,Lambeth,Shooting,Unsolved,8,SEP,autumn
2010-09-01,45 to 54,Male,Asian,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,8,SEP,autumn
2010-10-01,25 to 34,Female,Black,Domestic Abuse,Brent,Knife or Sharp Implement,Solved,8,OCT,autumn
2010-10-01,25 to 34,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,8,OCT,autumn
2010-10-01,35 to 44,Male,White,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,8,OCT,autumn
2010-10-01,45 to 54,Male,Other,Not Domestic Abuse,Hammersmith & Fulham,Knife or Sharp Implement,Solved,8,OCT,autumn
2010-10-01,45 to 54,Male,White,Not Domestic Abuse,Lambeth,Physical Assault,Solved,8,OCT,autumn
2010-10-01,35 to 44,Male,White,Not Domestic Abuse,Harrow,Shooting,Solved,8,OCT,autumn
2010-10-01,13 to 19,Male,Black,Not Domestic Abuse,Newham,Shooting,Unsolved,8,OCT,autumn
2010-10-01,13 to 19,Male,Black,Not Domestic Abuse,Barnet,Shooting,Solved,8,OCT,autumn
2010-10-01,25 to 34,Male,White,Not Domestic Abuse,Camden,Knife or Sharp Implement,Solved,8,OCT,autumn
